case_id,activity,resource,role,Channel,Complete,Country,Damaged,Error_Free,Invoice_amount,Supplier,Type,Systems,Stages,Payment_Terms,Discount,Discount_Rate,Discount_Type,Start_Time,End_Time
596,Analyze Purchase Requisition,Francis Odell,Requester Manager,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-26T05:20:00.000,2020-03-26T05:24:00.000
596,Create Large Request for Quotation,Heinz Gutschmidt,Requester Manager,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-26T05:29:00.000,2020-03-26T05:31:00.000
596,Analyze Request for Quotation,Karel de Groot,Purchasing Agent,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-26T15:18:00.000,2020-03-26T15:49:00.000
596,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-26T19:39:00.000,2020-03-26T19:53:00.000
596,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-26T20:12:00.000,2020-03-27T00:14:00.000
596,Analyze Quotation comparison Map,Nico Ojenbeer,Requester,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-27T07:49:00.000,2020-03-27T08:15:00.000
596,Choose best option,Anna Kaufmann,Requester,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-27T08:15:00.000,2020-03-27T08:15:00.000
596,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-27T12:22:00.000,2020-03-27T18:51:00.000
596,Create Purchase Order,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-27T20:27:00.000,2020-03-27T20:39:00.000
596,Confirm Purchase Order,Sean Manney,Supplier,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Procure Goods and Services,,114392.84,0.21,Premium,2020-03-29T10:43:00.000,2020-03-29T11:09:00.000
596,Approve Purchase Order,Kiu Kan,Purchasing Manager,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Deliver Goods and Services,,114392.84,0.21,Premium,2020-03-30T06:03:00.000,2020-03-30T19:14:00.000
596,Release Purchase Order,Penn Osterwalder,Requester,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Manage Invoices,,114392.84,0.21,Premium,2020-03-31T02:53:00.000,2020-03-31T02:54:00.000
596,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Manage Invoices,15,114392.84,0.21,Premium,2020-03-31T12:06:00.000,2020-03-31T12:07:00.000
596,Receive invoice,Pedro Alvares,Financial Manager,Online,1,SGP,0,1,541865.7,CSL,Goods,Oracle BPS P2P,Manage Invoices,15,114392.84,0.21,Premium,2020-04-03T16:22:00.000,2020-04-03T16:22:00.000
596,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,Online,1,SGP,0,1,541865.7,CSL,Goods,Coupa Invoicing Management,Manage Invoices,,114392.84,0.21,Premium,2020-04-04T06:40:00.000,2020-04-04T06:45:00.000
596,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,Online,1,SGP,0,1,541865.7,CSL,Goods,Coupa Invoicing Management,Manage Invoices,,114392.84,0.21,Premium,2020-04-04T06:45:00.000,2020-04-04T06:45:00.000
596,Pay invoice,Pedro Alvares,Financial Manager,Online,1,SGP,0,1,541865.7,CSL,Goods,Coupa Invoicing Management,Manage Invoices,,114392.84,0.21,Premium,2020-04-04T07:05:00.000,2020-04-04T07:12:00.000
598,Create Purchase Requisition,Nico Ojenbeer,Requester,EDI,1,NZL,0,1,1136424.15,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,238308.8,0.21,Premium,2020-03-25T23:04:00.000,2020-03-25T23:32:00.000
598,Analyze Purchase Requisition,Heinz Gutschmidt,Requester Manager,EDI,1,NZL,0,1,1136424.15,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,238308.8,0.21,Premium,2020-03-26T15:24:00.000,2020-03-26T15:29:00.000
598,Create Large Request for Quotation,Francis Odell,Requester Manager,EDI,1,NZL,0,1,1136424.15,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,238308.8,0.21,Premium,2020-03-26T15:35:00.000,2020-03-26T15:36:00.000
598,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,NZL,0,1,1136424.15,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,238308.8,0.21,Premium,2020-03-30T04:53:00.000,2020-03-30T05:24:00.000
606,Create Purchase Requisition,Tesca Lobes,Requester,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-26T14:52:00.000,2020-03-26T14:59:00.000
606,Analyze Purchase Requisition,Francis Odell,Requester Manager,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-27T00:59:00.000,2020-03-27T03:04:00.000
606,Create Large Request for Quotation,Heinz Gutschmidt,Requester Manager,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-27T03:12:00.000,2020-03-27T03:15:00.000
606,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-27T16:06:00.000,2020-03-27T16:15:00.000
606,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-27T19:31:00.000,2020-03-27T19:55:00.000
606,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-27T22:20:00.000,2020-03-28T01:03:00.000
606,Analyze Quotation comparison Map,Elvira Lores,Requester,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-28T07:11:00.000,2020-03-28T07:28:00.000
606,Choose best option,Alberto Duport,Requester,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-28T07:28:00.000,2020-03-28T07:28:00.000
606,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-28T22:00:00.000,2020-03-29T03:12:00.000
606,Create Purchase Order,Magdalena Predutta,Purchasing Agent,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-03-29T16:41:00.000,2020-03-29T16:54:00.000
606,Confirm Purchase Order,Carmen Finacse,Supplier,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Procure Goods and Services,,24674.52,0.22,Premium,2020-04-04T22:18:00.000,2020-04-04T22:50:00.000
606,Approve Purchase Order,Sean Manney,Purchasing Manager,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Deliver Goods and Services,,24674.52,0.22,Premium,2020-04-05T05:22:00.000,2020-04-06T13:52:00.000
606,Release Purchase Order,Tesca Lobes,Requester,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Manage Invoices,,24674.52,0.22,Premium,2020-04-06T21:26:00.000,2020-04-06T21:27:00.000
606,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Manage Invoices,15,24674.52,0.22,Premium,2020-04-07T10:25:00.000,2020-04-07T10:26:00.000
606,Receive invoice,Pedro Alvares,Financial Manager,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Oracle BPS P2P,Manage Invoices,15,24674.52,0.22,Premium,2020-04-08T01:36:00.000,2020-04-08T01:36:00.000
606,Release Supplier's Invoice,Pedro Alvares,Financial Manager,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Coupa Invoicing Management,Manage Invoices,,24674.52,0.22,Premium,2020-04-08T15:51:00.000,2020-04-08T15:55:00.000
606,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Coupa Invoicing Management,Manage Invoices,,24674.52,0.22,Premium,2020-04-08T15:55:00.000,2020-04-08T15:55:00.000
606,Pay invoice,Pedro Alvares,Financial Manager,Email,1,SGP,0,1,111652.68,Prime Awards,Goods,Coupa Invoicing Management,Manage Invoices,,24674.52,0.22,Premium,2020-04-08T15:58:00.000,2020-04-08T16:10:00.000
611,Create Purchase Requisition,Elvira Lores,Requester,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-27T11:49:00.000,2020-03-27T12:22:00.000
611,Create Small Request for Quotation,Anna Kaufmann,Requester,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-27T13:18:00.000,2020-03-27T13:23:00.000
611,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-29T19:07:00.000,2020-03-29T19:34:00.000
611,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-29T22:35:00.000,2020-03-29T22:53:00.000
611,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-30T02:36:00.000,2020-03-30T08:41:00.000
611,Analyze Quotation comparison Map,Fjodor Kowalski,Requester,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-30T15:38:00.000,2020-03-30T16:08:00.000
611,Choose best option,Elvira Lores,Requester,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-30T16:08:00.000,2020-03-30T16:08:00.000
611,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-30T21:28:00.000,2020-03-31T07:26:00.000
611,Create Purchase Order,Magdalena Predutta,Purchasing Agent,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-03-31T11:46:00.000,2020-03-31T11:54:00.000
611,Confirm Purchase Order,Carmen Finacse,Supplier,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Procure Goods and Services,,184063.13,0.2,Premium,2020-04-01T06:25:00.000,2020-04-01T06:31:00.000
611,Approve Purchase Order,Carmen Finacse,Purchasing Manager,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Deliver Goods and Services,,184063.13,0.2,Premium,2020-04-03T06:08:00.000,2020-04-04T21:45:00.000
611,Release Purchase Order,Tesca Lobes,Requester,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Manage Invoices,,184063.13,0.2,Premium,2020-04-05T05:24:00.000,2020-04-05T05:25:00.000
611,Approve Purchase Order for payment,Karel de Groot,Purchasing Agent,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Manage Invoices,15,184063.13,0.2,Premium,2020-04-06T04:23:00.000,2020-04-06T04:24:00.000
611,Receive invoice,Pedro Alvares,Financial Manager,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Oracle BPS P2P,Manage Invoices,15,184063.13,0.2,Premium,2020-04-06T14:15:00.000,2020-04-06T14:15:00.000
611,Release Supplier's Invoice,Pedro Alvares,Financial Manager,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Coupa Invoicing Management,Manage Invoices,,184063.13,0.2,Premium,2020-04-07T04:37:00.000,2020-04-07T04:41:00.000
611,Authorize Supplier's Invoice payment,Pedro Alvares,Financial Manager,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Coupa Invoicing Management,Manage Invoices,,184063.13,0.2,Premium,2020-04-07T04:41:00.000,2020-04-07T04:41:00.000
611,Pay invoice,Karalda Nimwada,Financial Manager,EDI,1,JPN,0,1,933952.05,MEDIPAL HOLDINGS,Goods,Coupa Invoicing Management,Manage Invoices,,184063.13,0.2,Premium,2020-04-07T05:24:00.000,2020-04-07T05:28:00.000
612,Create Purchase Requisition,Esmana Liubiata,Requester,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-03-27T21:04:00.000,2020-03-27T22:01:00.000
612,Analyze Purchase Requisition,Maris Freeman,Requester Manager,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-03-28T10:58:00.000,2020-03-28T11:04:00.000
612,Create Large Request for Quotation,Francis Odell,Requester Manager,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-03-28T11:10:00.000,2020-03-28T11:12:00.000
612,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-03-28T13:34:00.000,2020-03-28T13:51:00.000
612,Amend Request for Quotation,Christian Francois,Requester Manager,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-03-28T14:38:00.000,2020-03-28T14:51:00.000
612,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-03-29T17:50:00.000,2020-03-29T17:56:00.000
612,Amend Request for Quotation,Nico Ojenbeer,Requester Manager,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-03-29T18:54:00.000,2020-03-29T19:06:00.000
612,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,EDI,1,AUS,0,1,485268.55,Bayer,Goods,Oracle BPS P2P,Procure Goods and Services,,75262.12,0.16,Premium,2020-04-01T00:00:00.000,2020-04-01T00:16:00.000
613,Create Purchase Requisition,Fjodor Kowalski,Requester,Online,1,AUS,0,1,610533.89,Alfresa Holdings,Services,Oracle BPS P2P,Procure Goods and Services,,143312.04,0.23,Premium,2020-03-28T07:59:00.000,2020-03-28T08:33:00.000
613,Analyze Purchase Requisition,Maris Freeman,Requester Manager,Online,1,AUS,0,1,610533.89,Alfresa Holdings,Services,Oracle BPS P2P,Procure Goods and Services,,143312.04,0.23,Premium,2020-03-29T06:00:00.000,2020-03-29T06:06:00.000
615,Create Purchase Requisition,Elvira Lores,Requester,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-03-28T14:07:00.000,2020-03-28T14:56:00.000
615,Create Small Request for Quotation,Tesca Lobes,Requester,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-03-28T22:40:00.000,2020-03-28T22:51:00.000
615,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-03-30T01:51:00.000,2020-03-30T02:08:00.000
615,Send Request for Quotation to Supplier,Francois de Perrier,Purchasing Agent,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-03-30T21:04:00.000,2020-03-30T21:28:00.000
615,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-03-31T12:07:00.000,2020-03-31T14:16:00.000
615,Analyze Quotation comparison Map,Anne Olwada,Requester,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-03-31T21:16:00.000,2020-03-31T21:42:00.000
615,Choose best option,Immanuel Karagianni,Requester,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-03-31T21:42:00.000,2020-03-31T21:42:00.000
615,Settle conditions with supplier,Francois de Perrier,Purchasing Agent,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-04-01T00:41:00.000,2020-04-01T06:06:00.000
615,Create Purchase Order,Magdalena Predutta,Purchasing Agent,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-04-01T11:32:00.000,2020-04-01T11:44:00.000
615,Confirm Purchase Order,Karen Clarens,Supplier,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Procure Goods and Services,,142946.77,0.18,Premium,2020-04-05T03:13:00.000,2020-04-05T03:35:00.000
615,Approve Purchase Order,Karen Clarens,Purchasing Manager,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Deliver Goods and Services,,142946.77,0.18,Premium,2020-04-06T13:18:00.000,2020-04-07T20:58:00.000
615,Release Purchase Order,Christian Francois,Requester,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Manage Invoices,,142946.77,0.18,Premium,2020-04-08T04:48:00.000,2020-04-08T04:49:00.000
615,Approve Purchase Order for payment,Magdalena Predutta,Purchasing Agent,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Manage Invoices,15,142946.77,0.18,Premium,2020-04-08T22:55:00.000,2020-04-08T22:56:00.000
615,Receive invoice,Pedro Alvares,Financial Manager,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Oracle BPS P2P,Manage Invoices,15,142946.77,0.18,Premium,2020-04-12T16:30:00.000,2020-04-12T16:30:00.000
615,Release Supplier's Invoice,Pedro Alvares,Financial Manager,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Coupa Invoicing Management,Manage Invoices,,142946.77,0.18,Premium,2020-04-13T06:47:00.000,2020-04-13T06:54:00.000
615,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Coupa Invoicing Management,Manage Invoices,,142946.77,0.18,Premium,2020-04-13T06:54:00.000,2020-04-13T06:54:00.000
615,Pay invoice,Pedro Alvares,Financial Manager,Manual,1,JPN,0,1,801108.57,Pfizer,Goods,Coupa Invoicing Management,Manage Invoices,,142946.77,0.18,Premium,2020-04-13T07:05:00.000,2020-04-13T07:10:00.000
616,Create Purchase Requisition,Anne Olwada,Requester,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-03-28T15:48:00.000,2020-03-28T16:18:00.000
616,Create Small Request for Quotation,Anne Olwada,Requester,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-03-28T23:05:00.000,2020-03-28T23:12:00.000
616,Analyze Request for Quotation,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-03-31T20:37:00.000,2020-03-31T20:49:00.000
616,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-04-01T18:32:00.000,2020-04-01T18:45:00.000
616,Create Quotation comparison Map,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-04-01T19:31:00.000,2020-04-01T21:05:00.000
616,Analyze Quotation comparison Map,Tesca Lobes,Requester,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-04-02T04:10:00.000,2020-04-02T04:42:00.000
616,Choose best option,Nico Ojenbeer,Requester,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-04-02T04:42:00.000,2020-04-02T04:42:00.000
616,Settle conditions with supplier,Magdalena Predutta,Purchasing Agent,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-04-02T22:51:00.000,2020-04-03T05:18:00.000
616,Create Purchase Order,Karel de Groot,Purchasing Agent,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-04-03T07:53:00.000,2020-04-03T08:04:00.000
616,Confirm Purchase Order,Esmeralda Clay,Supplier,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Procure Goods and Services,,7633.37,0.11,Premium,2020-04-05T03:52:00.000,2020-04-05T04:05:00.000
616,Approve Purchase Order,Karen Clarens,Purchasing Manager,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Deliver Goods and Services,,7633.37,0.11,Premium,2020-04-08T07:35:00.000,2020-04-08T13:34:00.000
616,Release Purchase Order,Nico Ojenbeer,Requester,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Manage Invoices,,7633.37,0.11,Premium,2020-04-08T20:43:00.000,2020-04-08T20:44:00.000
616,Approve Purchase Order for payment,Francois de Perrier,Purchasing Agent,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Manage Invoices,15,7633.37,0.11,Premium,2020-04-09T13:33:00.000,2020-04-09T13:34:00.000
616,Receive invoice,Pedro Alvares,Financial Manager,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Oracle BPS P2P,Manage Invoices,15,7633.37,0.11,Premium,2020-04-11T22:40:00.000,2020-04-11T22:40:00.000
616,Release Supplier's Invoice,Karalda Nimwada,Financial Manager,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Coupa Invoicing Management,Manage Invoices,,7633.37,0.11,Premium,2020-04-12T13:04:00.000,2020-04-12T13:06:00.000
616,Authorize Supplier's Invoice payment,Karalda Nimwada,Financial Manager,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Coupa Invoicing Management,Manage Invoices,,7633.37,0.11,Premium,2020-04-12T13:14:00.000,2020-04-12T13:14:00.000
616,Pay invoice,Karalda Nimwada,Financial Manager,Online,1,SGP,0,1,68501.95,Fortissa Limited,Goods,Coupa Invoicing Management,Manage Invoices,,7633.37,0.11,Premium,2020-04-12T13:37:00.000,2020-04-12T13:42:00.000
618,Create Purchase Requisition,Christian Francois,Requester,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-03-29T16:16:00.000,2020-03-29T17:01:00.000
618,Create Small Request for Quotation,Anne Olwada,Requester,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-03-30T01:15:00.000,2020-03-30T01:24:00.000
618,Analyze Request for Quotation,Magdalena Predutta,Purchasing Agent,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-01T02:20:00.000,2020-04-01T02:48:00.000
618,Send Request for Quotation to Supplier,Karel de Groot,Purchasing Agent,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-01T19:23:00.000,2020-04-01T20:00:00.000
618,Create Quotation comparison Map,Magdalena Predutta,Purchasing Agent,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-02T18:42:00.000,2020-04-02T22:42:00.000
618,Analyze Quotation comparison Map,Esmana Liubiata,Requester,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-03T05:13:00.000,2020-04-03T05:42:00.000
618,Choose best option,Tesca Lobes,Requester,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-03T05:42:00.000,2020-04-03T05:42:00.000
618,Settle conditions with supplier,Karel de Groot,Purchasing Agent,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-03T08:04:00.000,2020-04-03T13:22:00.000
618,Create Purchase Order,Francois de Perrier,Purchasing Agent,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-03T22:23:00.000,2020-04-03T22:31:00.000
618,Confirm Purchase Order,Carmen Finacse,Supplier,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Procure Goods and Services,,251206.06,0.17,Premium,2020-04-04T21:45:00.000,2020-04-04T22:18:00.000
618,Approve Purchase Order,Esmeralda Clay,Purchasing Manager,Online,1,NZL,0,1,1479623.32,Johnson & Johnson,Goods,Oracle BPS P2P,Deliver Goods and Services,,251206.06,0.17,Premium,2020-04-05T07:02:00.000,2020-04-05T13:14:00.000
